"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.2 Condições gerais";"9.2 Condições gerais";"Somente poderão ser solicitadas alterações no registro da IG após decorridos 24 (vinte e quatro) meses da data do registro. Solicitações de alterações realizadas antes desse prazo não serão conhecidas.";"Somente poderão ser solicitadas alterações no registro da IG após decorridos 24 (vinte e quatro) meses da data do registro. Solicitações de alterações realizadas antes desse prazo não serão conhecidas. Uma nova alteração de item que tiver sido objeto de uma alteração anterior somente poderá ser solicitada após 24 (vinte e quatro) meses a contar da data de publicação da decisão do INPI, seja ela de deferimento ou indeferimento. Em todo caso, o registro não poderá ser descaracterizado pela alteração, conforme dispõem o §3º do art. 23 e o §3º do art. 24 da Portaria INPI nº 4/22: Art. 23. [...] 99 §3º Não poderão ser alterados elementos característicos que justificaram a concessão da Indicação Geográfica, sob pena de indeferimento do pedido de alteração. e Art. 24. [...] §3º As alterações propostas devem ser compatíveis com a manutenção da qualidade e genuinidade do produto ou serviço, de forma a respeitar as condições que justificaram o reconhecimento da Indicação Geográfica, quais sejam: I – as qualidades ou características devidas exclusiva ou essencialmente ao meio geográfico, incluídos fatores naturais e humanos, no caso de Denominação de Origem; ou II – ter se tornado conhecido como centro de extração, produção ou fabricação de determinado produto ou de prestação de determinado serviço, no caso de Indicação de Procedência. Concedido o registro, devem ser preservados seus elementos característicos no que diz respeito ao produto ou serviço e a sua relação com o território. No caso de uma DO, devem ser conservadas as qualidades ou características desse produto ou serviço que se devam exclusiva ou essencialmente ao meio geográfico, incluídos fatores naturais e humanos. No caso de uma IP, devem ser resguardados os elementos que levaram o nome do local a se tornar conhecido..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.3 Documentação geral";"9.3 Documentação geral";"A documentação obrigatória e comum a qualquer tipo de alteração, a ser apresentada junto ao requerimento eletrônico próprio, é a seguinte: Justificativa fundamentada para a alteração; Caderno de especificações técnicas alterado e aprovado em ata registrada da Assembleia Geral; Procuração, se for o caso; Comprovação da legitimidade do requerente, nos termos do inciso V e dos §§1º e 2º do art. 16 da Portaria INPI nº 4/22. É obrigatório que o requerente apresente as razões específicas para a alteração que deseja realizar, a justificativa fundamentada para fazê-la e a comparação com o documento original do registro.";"A documentação obrigatória e comum a qualquer tipo de alteração, a ser apresentada junto ao requerimento eletrônico próprio, é a seguinte: Justificativa fundamentada para a alteração; Caderno de especificações técnicas alterado e aprovado em ata registrada da Assembleia Geral; Procuração, se for o caso; Comprovação da legitimidade do requerente, nos termos do inciso V e dos §§1º e 2º do art. 16 da Portaria INPI nº 4/22. É obrigatório que o requerente apresente as razões específicas para a alteração que deseja realizar, a justificativa fundamentada para fazê-la e a comparação com o documento original do registro. Não basta solicitar a alteração; deve-se fundamentá-la e justificá-la. Em relação à comparação com o documento original, deve ser indicado na documentação o trecho em que as modificações foram realizadas, de modo que seja inequívoca sua identificação. Quando a alteração se referir a mais de um item do registro, os requisitos exigidos devem estar presentes para cada um deles. Mais informações sobre a documentação obrigatória encontram-se no Capítulo 7 Documentação do pedido de registro de Indicação Geográfica."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.4 Legitimidade";"9.4 Legitimidade";"As alterações devem ser solicitadas pelo substituto processual que depositou o pedido de registro de IG no INPI. Além disso, caso o requerente do registro de IG venha a ser sucedido, o seu sucessor de fato ou de direito, isto é, 101 aquele que o substituiu por meio de uma atuação prática e legítima ou mediante sucessão legal registrada em cartório, pode requerer a alteração.";"As alterações devem ser solicitadas pelo substituto processual que depositou o pedido de registro de IG no INPI. Além disso, caso o requerente do registro de IG venha a ser sucedido, o seu sucessor de fato ou de direito, isto é, 101 aquele que o substituiu por meio de uma atuação prática e legítima ou mediante sucessão legal registrada em cartório, pode requerer a alteração. Em todo caso, a legitimidade deve ser obrigatoriamente comprovada. De acordo com o art. 14 da Portaria INPI nº 4/22, são substitutos processuais: a associação, o sindicato ou qualquer outra entidade que possa atuar como tal em razão da lei. No caso de haver um único produtor ou prestador de serviço, pessoa física ou jurídica, com legitimidade para usar a IG, estará o mesmo autorizado a solicitar sua alteração. Em se tratando de IG estrangeira, a alteração deverá ser solicitada por requerente legitimado, ou seja, que solicitou e obteve a proteção em território estrangeiro ou o reconhecimento por organismos internacionais. No caso específico de alteração da delimitação da área geográfica, a legitimidade estende-se às pessoas físicas ou jurídicas diretamente interessadas, cujo produto ou serviço atendam às condições que justificaram o registro da IG, desde que tal situação seja comprovada. Mais informações a respeito da comprovação de legitimidade encontram-se no item 6.1 Requerente do registro."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.5 Alteração do nome geográfico";"9.5 Alteração do nome geográfico";"O nome geográfico é a essência de um registro de IG, conforme estabelecem os arts. 176 a 178 da LPI. As possibilidades de alteração do nome geográfico estão definidas no art. 25 da Portaria INPI nº 4/22.";"O nome geográfico é a essência de um registro de IG, conforme estabelecem os arts. 176 a 178 da LPI. As possibilidades de alteração do nome geográfico estão definidas no art. 25 da Portaria INPI nº 4/22."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.5 Alteração do nome geográfico";"9.5.1 Documentação específica";"A documentação específica para a alteração do nome geográfico é a seguinte: i) Instrumento oficial que delimita a área geográfica, com a retificação do nome geográfico correspondente; e ii) Se for o caso, representação gráfica ou figurativa da IG ou representação geográfica de país, cidade, região ou localidade do território. É necessário que seja apresentada a retificação do instrumento oficial de delimitação da área geográfica, de modo que conste o novo nome geográfico para o qual se requer proteção.";"A documentação específica para a alteração do nome geográfico é a seguinte: i) Instrumento oficial que delimita a área geográfica, com a retificação do nome geográfico correspondente; e ii) Se for o caso, representação gráfica ou figurativa da IG ou representação geográfica de país, cidade, região ou localidade do território. É necessário que seja apresentada a retificação do instrumento oficial de delimitação da área geográfica, de modo que conste o novo nome geográfico para o qual se requer proteção. No caso de um registro de IP, a documentação deve comprovar que o nome alterado, para o qual se requer proteção, se tornou conhecido como centro de extração, produção ou fabricação do mesmo produto ou de prestação do mesmo serviço objeto do registro anterior, em observância ao disposto no inciso VI do art. 16 da Portaria INPI nº 4/22."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"9 Alteração de registro";"9.5 Alteração do nome geográfico";"9.5.2 Condições específicas";"O nome geográfico originalmente protegido só pode ser alterado: i) para inclusão ou supressão de parte do nome geográfico reconhecido; ou 102 ii) para inclusão ou supressão do nome do produto ou serviço junto ao nome geográfico. No primeiro caso, é obrigatório que seja mantido o núcleo do nome geográfico, ou seja, a alteração solicitada não pode descaracterizar o nome geográfico originalmente protegido.";"O nome geográfico originalmente protegido só pode ser alterado: i) para inclusão ou supressão de parte do nome geográfico reconhecido; ou 102 ii) para inclusão ou supressão do nome do produto ou serviço junto ao nome geográfico. No primeiro caso, é obrigatório que seja mantido o núcleo do nome geográfico, ou seja, a alteração solicitada não pode descaracterizar o nome geográfico originalmente protegido. A alteração do nome geográfico não resulta obrigatoriamente na alteração da área geográfica inicialmente protegida, visto que uma mesma área pode ter mais de um nome, seja ele oficial, tradicional, habitual ou costumeiro. Em todo caso, é necessário que se atenda aos critérios de reconhecimento exigidos para uma IP ou para uma DO, de acordo com a espécie requerida. Mais informações sobre o nome geográfico encontram-se no Capítulo 3 Nome geográfico e seu gentílico. No segundo caso, o nome do produto ou serviço que a IG visa a assinalar pode ser incluído ou suprimido, desde que não haja descaracterização do nome geográfico originalmente protegido ou inclusão de produto ou serviço distinto do registro. Mais informações sobre produto e serviço encontram-se no item 2.6 Produto e serviço. Ao peticionar esse tipo de alteração, deve ser observado se ela se refere à modificação do nome geográfico em si ou à inclusão ou supressão do nome do produto ou serviço junto ao nome protegido. Exemplo 1 No registro de IG “Região do Leite de Astro”, o requerente desejar suprimir o termo “Leite”. Nesse caso, como o termo “Leite” integra o nome protegido, trata-se de alteração de nome geográfico. Se aceita a alteração, “Região do Leite de Astro” passará a ser “Região de Astro”, sem modificação substancial do nome geográfico originalmente protegido. Exemplo 2 No registro de IG “Leite da Região d..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"";"9.6.1 Documentação específica";"Deve ser apresentado instrumento oficial atualizado contendo a nova área geográfica delimitada. Mais informações sobre o conteúdo do instrumento oficial de delimitação da área encontram-se no item 7.1.6 Instrumento oficial que delimita a área geográfica.";"Deve ser apresentado instrumento oficial atualizado contendo a nova área geográfica delimitada. Mais informações sobre o conteúdo do instrumento oficial de delimitação da área encontram-se no item 7.1.6 Instrumento oficial que delimita a área geográfica."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"";"9.6.2 Condições específicas";"Independentemente da espécie de registro, as características essenciais que fizeram com que o registro fosse concedido devem ser mantidas. Assim, não se pode alterar a delimitação geográfica para outra área que não mantenha relação com aquela originalmente protegida.";"Independentemente da espécie de registro, as características essenciais que fizeram com que o registro fosse concedido devem ser mantidas. Assim, não se pode alterar a delimitação geográfica para outra área que não mantenha relação com aquela originalmente protegida. Para ampliação da área geográfica em registros de IP, é necessário comprovar que a área agregada é ou se tornou parte integrante da área geográfica original cujo nome ficou conhecido como centro de extração, produção ou fabricação do mesmo produto ou de prestação do mesmo serviço. IG Hipotética Registrada IG Hipotética Alterada Situação Região do Leite de Astro Região de Astro Alteração de nome geográfico, visto que o nome do produto integrava o nome geográfico protegido. Leite da Região de Astro Região de Astro Supressão do nome do produto, visto que ele deixa de acompanhar o nome geográfico protegido. Melópolis Taças de Melópolis Inclusão do nome do produto, visto que ele passa a acompanhar o nome geográfico protegido. Melópolis Região das Taças de Melópolis Alteração de nome geográfico, visto que o nome do produto passa a integrar o nome geográfico protegido. 104 Para ampliação da área geográfica em registros de DO, é necessário comprovar que a área agregada apresenta as mesmas condições que designam o produto ou serviço cujas qualidades ou características se devam exclusiva ou essencialmente ao meio geográfico, incluídos fatores naturais e humanos, tais quais as da área originalmente delimitada. No que diz respeito à redução da área geográfica, tanto para registros de IP como para registros de DO, devem ser levados em consideração os produtores ou prestadores de serviços já estabelecidos na área geográfica delimitada, assim como as condições que justificaram o reconhecimento da IG. Se não há mais produt..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.7 Alteração do caderno de especificações técnicas";"9.7 Alteração do caderno de especificações técnicas";"A";"As possibilidades de alteração do caderno de especificações técnicas estão dispostas no art. 27 da Portaria INPI nº 4/22. 105"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.7 Alteração do caderno de especificações técnicas";"9.7.1 Quesitos passíveis de alteração";"O pedido de alteração do caderno de especificações técnicas restringe-se a: i) Descrição do produto ou serviço; ii) Descrição dos processos de extração, produção ou fabricação do produto ou de prestação de serviço, em caso de IP; iii) Descrição das qualidades ou características do produto ou serviço e seu processo de obtenção ou prestação, em caso de DO; iv) Descrição do mecanismo de controle sobre os produtores ou prestadores de serviços que tenham o direito ao uso da IG, bem como sobre o produto ou serviço distinguido; v) Condições e proibições de uso da IG; vi) Eventuais sanções aplicáveis à infringência das c...";"O pedido de alteração do caderno de especificações técnicas restringe-se a: i) Descrição do produto ou serviço; ii) Descrição dos processos de extração, produção ou fabricação do produto ou de prestação de serviço, em caso de IP; iii) Descrição das qualidades ou características do produto ou serviço e seu processo de obtenção ou prestação, em caso de DO; iv) Descrição do mecanismo de controle sobre os produtores ou prestadores de serviços que tenham o direito ao uso da IG, bem como sobre o produto ou serviço distinguido; v) Condições e proibições de uso da IG; vi) Eventuais sanções aplicáveis à infringência das condições e proibições de uso da IG. É possível alterar um ou mais quesitos do caderno de especificações técnicas. Solicitada a alteração do caderno de especificações técnicas, somente poderá ser requerida uma nova alteração do documento após 24 (vinte e quatro) meses, ainda que referente a outro quesito. Em todo caso, não podem ser alteradas a genuinidade do produto ou serviço e as condições particulares que fizeram com que o registro fosse concedido. Isto é, não pode ser alterada a autenticidade do produto ou serviço e sua relação fidedigna com o meio, a ponto de descaracterizá-lo. Exemplo “Melópolis” é uma DO para “taças em pedra sabão” que foi concedida em 20 de novembro de 2017. O controle sobre o produto e sobre os produtores é realizado pelo Conselho Regulador. Em 20 de dezembro de 2019, os produtores decidiram, em assembleia geral, que o controle passará a ser executado por uma terceira parte. Dessa forma, foi solicitada a alteração do caderno de especificações técnicas junto ao INPI. Nesse caso, a alteração foi deferida, visto que a solicitação se enquadra na previsão do inciso IV do art. 27 da Portaria INPI nº 4/22. 106"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.7 Alteração do caderno de especificações técnicas";"9.7.2 Condições específicas";"Não é possível alterar produto ou serviço originário do pedido de registro inicial. Modificar substancialmente o produto ou serviço do registro original descaracteriza a IG, uma vez que esse é um dos elementos essenciais que a constituem.";"Não é possível alterar produto ou serviço originário do pedido de registro inicial. Modificar substancialmente o produto ou serviço do registro original descaracteriza a IG, uma vez que esse é um dos elementos essenciais que a constituem. Nesses casos, o pedido de alteração não será apreciado. Cabe dizer que o produto da IG deve ser expressamente determinado, não se admitindo definições genéricas ou imprecisas com a finalidade de se abarcar diversos produtos em um mesmo pedido de registro. Ademais, somente é admitida a apresentação de um único caderno de especificações técnicas por pedido, o que reforça a necessidade do produto pertencer a um sistema produtivo com processos convergentes. Mais informações a respeito do produto ou serviço encontram-se no item 2.6 Produto e serviço. Exemplo “Melópolis” é uma DO para taças em pedra sabão que foi concedida em 20 de novembro de 2018. Em 20 de abril de 2021 foi solicitada a alteração do produto de “taças em pedra sabão” para “pedras terapêuticas em pedra sabão”. Nesse caso, a alteração do registro da DO será indeferida com base no parágrafo único do art. 27 da Portaria INPI nº 4/22, uma vez que não é permitida a alteração do produto ou serviço constante no registro. A DO “Melópolis” manteve a proteção do nome geográfico somente para o produto originalmente assinalado, a saber, “taças em pedra sabão”."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.8 Alteração de espécie";"9.8 Alteração de espécie";"O";"Os arts. 28 e 29 da Portaria INPI nº 4/22 permitem a alteração da espécie da IG, tanto de IP para DO, quanto de DO para IP."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.8 Alteração de espécie";"9.8.1 Documentação específica";"Deve ser apresentada a documentação relativa à espécie para a qual se pretende alterar o registro. Em caso de alteração de DO para IP, deverão ser apresentados documentos que comprovem que o nome geográfico já protegido se tornou conhecido como centro de extração, produção ou fabricação do produto ou de prestação do serviço assinalado pela IG.";"Deve ser apresentada a documentação relativa à espécie para a qual se pretende alterar o registro. Em caso de alteração de DO para IP, deverão ser apresentados documentos que comprovem que o nome geográfico já protegido se tornou conhecido como centro de extração, produção ou fabricação do produto ou de prestação do serviço assinalado pela IG. No caso de alteração de IP para DO, deverão ser apresentados documentos comprobatórios: a) das especificidades do meio geográfico, incluindo os fatores naturais e humanos; 107 b) das qualidades ou características do produto ou serviço já assinalado; e c) do nexo causal entre eles. Mais informações sobre as espécies de registro encontram-se no Capítulo 2 Indicação Geográfica e espécies de registro. Exemplo O município de Melópolis é famoso pela fabricação artesanal de taças em pedra sabão (esteatito), utilizando técnicas tradicionais e adequadas à realidade local. O Sindicato de Artesãos de Pedra Sabão de Melópolis (SAPESMEL) requereu o reconhecimento da IP “Melópolis” no INPI para “taças em pedra sabão”. O registro foi concedido em 20 de novembro de 2018. Após a concessão, foram realizados diversos estudos comprovando que as pedreiras de esteatito presentes em seu território fornecem rochas com um maior teor de quartzo do que as de outras regiões do país. Isso faz com que as taças fabricadas em Melópolis tenham uma resistência maior. Em 20 de dezembro de 2020 o SAPESMEL solicitou a alteração da espécie do registro “Melópolis” de IP para DO. No pedido, foram apresentados os resultados das pesquisas científicas comprovando as especificidades do meio geográfico, incluindo os fatores naturais e humanos, as qualidades e características do produto ou serviço e, ainda, o nexo causal existente entre eles. Além disso, foi anexada a documen..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.8 Alteração de espécie";"9.8.2 Condições específicas";"O pedido de alteração de espécie não deve excluir ou prejudicar os produtores ou prestadores de serviço estabelecidos na área geográfica delimitada. Isso quer dizer que, ao se alterar a espécie registrada, devem ser levados em consideração os produtores ou prestadores de serviço já estabelecidos na área geográfica delimitada, para que os mesmos possam fazer uso do novo sinal requerido.";"O pedido de alteração de espécie não deve excluir ou prejudicar os produtores ou prestadores de serviço estabelecidos na área geográfica delimitada. Isso quer dizer que, ao se alterar a espécie registrada, devem ser levados em consideração os produtores ou prestadores de serviço já estabelecidos na área geográfica delimitada, para que os mesmos possam fazer uso do novo sinal requerido. Por isso, a participação da coletividade é essencial para o pedido de alteração. Deferido o pedido de alteração, o registro anterior deixará de existir, passando a vigorar um novo registro, derivado do primeiro. Em nenhuma hipótese será aceita a convivência de ambos os registros. 108 Assim como nos demais casos de alteração de registro de IG, somente poderá ser solicitada uma nova alteração de espécie após 24 (vinte e quatro) meses da concessão do registro ou de um pedido de alteração de espécie."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"26 da Portaria INPI nº 4/22.";"9.9 Fluxo do pedido de alteração de registro";"9.9 Fluxo do pedido de alteração de registro";"O pedido de alteração de registro seguirá o mesmo trâmite previsto para os pedidos de registro de IG, nos termos dos arts. 19 a 22 da Portaria INPI nº 4/22, podendo sofrer exigências, ser sobrestado ou arquivado. Ao final, o INPI decidirá se o pedido será deferido ou indeferido, cabendo recurso contra qualquer uma dessas decisões.";"O pedido de alteração de registro seguirá o mesmo trâmite previsto para os pedidos de registro de IG, nos termos dos arts. 19 a 22 da Portaria INPI nº 4/22, podendo sofrer exigências, ser sobrestado ou arquivado. Ao final, o INPI decidirá se o pedido será deferido ou indeferido, cabendo recurso contra qualquer uma dessas decisões. Caso o pedido de alteração seja deferido, um novo certificado de registro será expedido, quando couber, contendo a alteração solicitada, passando a valer como documento oficial do registro. Caso o pedido de alteração seja indeferido, as condições do registro original serão mantidas, conforme disposto no §2º do art. 30 da Portaria INPI nº 4/22, não havendo expedição de novo certificado de registro. Em ambos os casos, deve-se aguardar o prazo de 24 (vinte e quatro) meses para uma nova solicitação de alteração de um mesmo item, objeto de um pedido de alteração anterior. Mais informações sobre o fluxo do pedido de alteração de registro encontram-se no Capítulo 8 Fluxo do Pedido de Indicação Geográfica. Modelos Declaração de Estabelecimento na Área Delimitada (modelo II) O modelo II, Declaração de Estabelecimento na Área Delimitada, deve ser utilizado nos casos em que a personalidade jurídica do requerente seja de entidade coletiva. O modelo, disponível para download no link a seguir, deve ser preenchido e anexado em formato PDF na plataforma do Sistema e-IG. Declaração de Estabelecimento na Área Delimitada (modelo II) Mais informações encontram-se no item 7.1.3 Comprovação da legitimidade do requerente, alínea f) Declaração de que os produtores ou prestadores de serviços, e outros operadores, estão estabelecidos na área delimitada. Declaração de Único Produtor/Prestador de Serviço (modelo III) A declaração, sob as penas da lei, de tratar-se de úni..."
